ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
MRDB,0001929589,Mariadb PLC,,ACQUISITION,2024-08-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Meridian Bidco LLC,2024-08-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-02-20 06:46:17+00:00,sec_candidate,4.0,definitive\s+agreement|change\s+of\s+control,8-K,0001213900-24-015085,https://www.sec.gov/Archives/edgar/data/1929589/000121390024015085/ea0200224-8k_mariadb.htm
RPT,0001614806,Rpt Realty,NYSE,ACQUISITION,2023-12-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,sec_company_tickers_exchange,KIM,Kimco Realty Corp,2023-12-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-08-26 20:15:56+00:00,sec_candidate,4.0,definitive\s+agreement|change\s+of\s+control,8-K,0001104659-22-095135,https://www.sec.gov/Archives/edgar/data/1614806/000110465922095135/tm2224664d1_8k.htm
NETI,0001978867,Eneti Inc,,ACQUISITION,2023-12-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,CDLR,Cadeler A,2023-12-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-06-21 18:52:44+00:00,sec_candidate,7.0,business\s+combination\s+agreement|tender\s+offer|acquirer_name,425,0000950103-23-009057,https://www.sec.gov/Archives/edgar/data/1978867/000095010323009057/dp195554_425-stock.htm
AMTI,0000922247,Applied Molecular Transport Inc,,ACQUISITION,2023-12-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,CYTH,Cyclo Therapeutics Inc,2023-12-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-08-03 16:03:02+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001437749-23-021921,https://www.sec.gov/Archives/edgar/data/922247/000143774923021921/ctdh20230803_8k.htm
PNT,0000059478,Point Biopharma Global Inc,,ACQUISITION,2023-12-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,LLY,Eli Lilly & Co.,2023-12-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-10-12 20:08:43+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000059478-22-000233,https://www.sec.gov/Archives/edgar/data/59478/000005947822000233/lly-20221012.htm
LVOX,0001003935,Livevox Holdings Inc,,ACQUISITION,2023-12-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,NICE,Nice Ltd.,2023-12-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
CD,0001527762,Chindata Group Holdings Ltd.,Nasdaq,ACQUISITION,2023-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,sec_company_tickers_exchange,-,Bain Capital,2023-12-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
PCTI,0000820313,Pc Tel Inc,,ACQUISITION,2023-12-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,APH,Amphenol Corp,2023-12-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-01-25 14:57:11+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001558370-23-000501,https://www.sec.gov/Archives/edgar/data/820313/000155837023000501/aph-20230125x8k.htm
NM,0001333172,Navios Maritime Holdings Inc,,ACQUISITION,2023-12-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,N Logistics Holdings,2023-12-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_qualified_transaction_filing,,,,,
AAIC,0001411342,Arlington Asset Investment Corp,,ACQUISITION,2023-12-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,EFC,Ellington Financial Inc,2023-12-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-10-20 20:24:30+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001411342-23-000170,https://www.sec.gov/Archives/edgar/data/1411342/000141134223000170/efc-20231020.htm
SGEN,0000078003,Seagen Inc,,ACQUISITION,2023-12-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,PFE,Pfizer Inc,2023-12-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-05-02 12:05:53+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001628280-23-014759,https://www.sec.gov/Archives/edgar/data/78003/000162828023014759/pfe-20230502.htm
MIRO,0001527096,Miromatrix Medical Inc,,ACQUISITION,2023-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,UTHR,United Therapeutics Corp,2023-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-10-30 06:12:32+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-23-112310,https://www.sec.gov/Archives/edgar/data/1527096/000110465923112310/tm2329345d1_8k.htm
WMC,0001514281,Western Asset Mortgage Capital Corp,,ACQUISITION,2023-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,MITT,Tpg Mortgage Investment Trust Inc,2023-12-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-08-08 22:21:58+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_symbol,8-K,0001514281-23-000082,https://www.sec.gov/Archives/edgar/data/1514281/000151428123000082/mitt-20230808.htm
ABCM,0000313616,Abcam PLC,,ACQUISITION,2023-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,DHR,Danaher Corp,2023-12-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-04-24 22:11:08+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000313616-23-000129,https://www.sec.gov/Archives/edgar/data/313616/000031361623000129/dhr-20230425.htm
GHL,0001335730,Greenhill & Co Inc,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,MFG,Mizuho Financial Group Inc,2023-11-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
PTRS,0001756701,Partners Bancorp,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,LNKB,Linkbancorp Inc,2023-11-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-05-17 20:32:45+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000950170-23-022753,https://www.sec.gov/Archives/edgar/data/1756701/000095017023022753/lnkb-20230517.htm
HEP,0001915657,Holly Energy Partners Lp,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,DINO,Hf Sinclair Corp,2023-11-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-10-30 21:16:01+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001193125-23-266287,https://www.sec.gov/Archives/edgar/data/1915657/000119312523266287/d552495d8k.htm
PACW,0001169770,Pacwest Bancorp,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,BANC,Banc Of California Inc,2023-11-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-07-06 20:14:29+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001169770-23-000053,https://www.sec.gov/Archives/edgar/data/1169770/000116977023000053/banc-20230705.htm
VMW,0001124610,Vmware Inc,,ACQUISITION,2023-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,AVGO,Broadcom Inc,2023-11-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-05-19 16:18:08+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001124610-23-000023,https://www.sec.gov/Archives/edgar/data/1124610/000112461023000023/vmw-20230519.htm
ARGO,0001837429,Argo Group International Holdings Ltd.,,ACQUISITION,2023-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,BNT,Brookfield Wealth Solutions Ltd.,2023-11-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-07-05 21:22:23+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition),425,0000950157-23-000748,https://www.sec.gov/Archives/edgar/data/1837429/000095015723000748/form425.htm
APRN,0001701114,Blue Apron Holdings Inc,,ACQUISITION,2023-11-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Wonder Group Inc,2023-11-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-05-16 16:05:19+00:00,sec_candidate,4.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001701114-23-000054,https://www.sec.gov/Archives/edgar/data/1701114/000170111423000054/aprn-20230515.htm
EQRX,0001628171,Eqrx Inc,,ACQUISITION,2023-11-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,RVMD,Revolution Medicines Inc,2023-11-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-05-08 20:04:41+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000950170-23-018785,https://www.sec.gov/Archives/edgar/data/1628171/000095017023018785/rvmd-20230508.htm
NXGN,0000708818,Nextgen Healthcare Inc,,ACQUISITION,2023-11-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC,2023-11-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-09-06 07:22:31+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-23-229107,https://www.sec.gov/Archives/edgar/data/708818/000119312523229107/d503371d8k.htm
NEWR,0001448056,New Relic Inc,,ACQUISITION,2023-11-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Francisco Partners Management Lp,2023-11-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-07-31 09:00:58+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-23-198641,https://www.sec.gov/Archives/edgar/data/1448056/000119312523198641/d531460d8k.htm
ICPT,0001270073,Intercept Pharmaceuticals Inc,,ACQUISITION,2023-11-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Alfasigma SpA,2023-11-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-09-26 08:28:57+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001104659-23-103739,https://www.sec.gov/Archives/edgar/data/1270073/000110465923103739/tm2326902d1_8k.htm
TWNK,0001644406,Hostess Brands Inc,,ACQUISITION,2023-11-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,SJM,J M Smucker Co.,2023-11-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-09-12 08:08:02+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-23-233053,https://www.sec.gov/Archives/edgar/data/1644406/000119312523233053/d727245d8k.htm
CEQP,0001136352,Crestwood Equity Partners Lp,,ACQUISITION,2023-11-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,ET,Energy Transfer Lp,2023-11-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-08-16 08:11:55+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-23-213882,https://www.sec.gov/Archives/edgar/data/1136352/000119312523213882/d459739d8k.htm
DEN,0000034088,Denbury Inc,,ACQUISITION,2023-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,XOM,Exxon Mobil Corp,2023-11-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-06-06 18:08:14+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000034088-23-000036,https://www.sec.gov/Archives/edgar/data/34088/000003408823000036/xom-20230531.htm
ESTE,0001658566,Earthstone Energy Inc,,ACQUISITION,2023-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,PR,Permian Resources Corp,2023-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-09-05 21:25:54+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001193125-23-228643,https://www.sec.gov/Archives/edgar/data/1658566/000119312523228643/d437341d8k.htm
PFSW,0001852244,Pfsweb Inc,,ACQUISITION,2023-10-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,GXO,Gxo Logistics Inc,2023-10-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-03-10 21:10:29+00:00,sec_candidate,6.0,definitive\s+agreement|acquirer_name|acquirer_symbol,8-K,0001104659-23-031168,https://www.sec.gov/Archives/edgar/data/1852244/000110465923031168/tm238603d1_8k.htm
CIR,0001404912,Circor International Inc,,ACQUISITION,2023-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Kohlberg Kravis Roberts & Co Lp,2023-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-05-25 20:36:23+00:00,sec_candidate,4.0,definitive\s+agreement|change\s+of\s+control,8-K,0001140361-23-026651,https://www.sec.gov/Archives/edgar/data/1404912/000114036123026651/brhc20053448_8k.htm
EMCF,0000709337,Emclaire Financial Corp,,ACQUISITION,2022-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,FMNB,Farmers National Banc Corp,2022-12-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-06-21 20:21:05+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name|acquirer_symbol,8-K,0001193125-22-177661,https://www.sec.gov/Archives/edgar/data/709337/000119312522177661/d393643d8k.htm
PCSB,0001049782,Pcsb Financial Corp,,ACQUISITION,2022-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,BRKL,Brookline Bancorp Inc,2022-12-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-04-27 16:34:37+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001171843-22-002868,https://www.sec.gov/Archives/edgar/data/1049782/000117184322002868/f8k_042722.htm
ABMD,0000200406,Abiomed Inc,,ACQUISITION,2022-12-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,JNJ,Johnson & Johnson,2022-12-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-02-02 21:35:08+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000200406-22-000015,https://www.sec.gov/Archives/edgar/data/200406/000020040622000015/jnj-20220128.htm
RCOR,0001281895,Renovacor Inc,,ACQUISITION,2022-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,RCKT,Rocket Pharmaceuticals Inc,2022-11-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-02-28 23:40:28+00:00,sec_candidate,6.0,definitive\s+agreement|acquirer_name|acquirer_symbol,8-K,0001140361-22-007127,https://www.sec.gov/Archives/edgar/data/1281895/000114036122007127/ny20003042x2_8k.htm
AKUS,0000059478,Akouos Inc,,ACQUISITION,2022-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,LLY,Eli Lilly & Co.,2022-11-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-01-31 13:27:07+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001193125-22-022446,https://www.sec.gov/Archives/edgar/data/59478/000119312522022446/d275834d8k.htm
PBFX,0001534504,Pbf Logistics Lp,,ACQUISITION,2022-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,PBF,Pbf Energy Inc,2022-11-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2022-04-28 10:04:42+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001534504-22-000017,https://www.sec.gov/Archives/edgar/data/1534504/000153450422000017/pbf-20220428.htm
TEN,0001166663,Tenneco Inc,NYSE,ACQUISITION,2022-11-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,sec_company_tickers_exchange,APO,Apollo Global Management Inc,2022-11-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
LOGC,0002064307,Logicbio Therapeutics Inc,OTC,ACQUISITION,2022-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,sec_company_tickers_exchange,AZN,Astrazeneca PLC,2022-11-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
CCXI,0002074973,Chemocentryx Inc,Nasdaq,ACQUISITION,2022-10-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,sec_company_tickers_exchange,AMGN,Amgen Inc,2022-10-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
COR,0001140859,Coresite Realty Corp,NYSE,ACQUISITION,2021-12-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,sec_company_tickers_exchange,AMT,American Tower Corp,2021-12-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2021-06-02 20:58:48+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0000950157-21-000585,https://www.sec.gov/Archives/edgar/data/1140859/000095015721000585/form8-k.htm
ECHO,0001415404,Echo Global Logistics Inc,Nasdaq,ACQUISITION,2021-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,sec_company_tickers_exchange,-,The Jordan Company Lp,2021-11-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_qualified_transaction_filing,,,,,
CAI,0002019410,Cai International Inc,Nasdaq,ACQUISITION,2021-11-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,sec_company_tickers_exchange,-,Mitsubishi Hc Capital Inc,2021-11-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
CADE,0001299939,Cadence Bancorporation,,ACQUISITION,2021-10-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,stockanalysis_company_page,CADE,Cadence Bank,2021-10-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
GLIBA,0002057463,Gci Liberty Inc,Nasdaq,ACQUISITION,2020-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,LBRDA,Liberty Broadband Corp,2020-12-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
EMIS,0002075816,Emisphere Technologies Inc,Nasdaq,ACQUISITION,2020-12-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,NVO,Novo Nordisk A S,2020-12-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
NTRP,0000788611,Neurotrope Inc,Nasdaq,ACQUISITION,2020-12-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,PTPI,Petros Pharmaceuticals Inc,2020-12-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_qualified_transaction_filing,,,,,
JCAP,0002046042,Jernigan Capital Inc,Nasdaq,ACQUISITION,2020-11-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,-,Nexpoint Advisors Lp,2020-11-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
BITA,0002089969,Bitauto Holdings Ltd.,Nasdaq,ACQUISITION,2020-11-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,-,Yiche Holding Limited,2020-11-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
CART,0001579091,Carolina Trust Bancshares Inc,Nasdaq,ACQUISITION,2019-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2019/,sec_company_tickers_exchange,CARO,Carolina Financial Corp,2019-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
STI,0001881551,Suntrust Banks Inc,Nasdaq,ACQUISITION,2019-12-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2019/,sec_company_tickers_exchange,TFC,Truist Financial Corp,2019-12-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
NCI,0001916331,Navigant Consulting Inc,Nasdaq,ACQUISITION,2019-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2019/,sec_company_tickers_exchange,-,Veritas Capital Management LLC,2019-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
GOLD,0001591588,Randgold Resources Ltd.,NYSE,ACQUISITION,2018-12-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2018/,sec_company_tickers_exchange,B,Barrick Mining Corp,2018-12-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2017-08-18 19:12:04+00:00,sec_candidate,7.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_symbol|item_1_01_transaction,8-K,0001591588-17-000050,https://www.sec.gov/Archives/edgar/data/1591588/000159158817000050/form8-k_glix8x18x17.htm
KTWO,0002086524,K2m Group Holdings Inc,Nasdaq,ACQUISITION,2018-11-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2018/,sec_company_tickers_exchange,SYK,Stryker Corp,2018-11-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
